latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_saledate,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_austin,city_del valle,city_driftwood,city_manor,city_pflugerville,homeType_Condo,homeType_Multiple Occupancy,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
30.50354194641113,-97.75765228271484,2.21,3,True,True,True,True,False,True,3,2002,569000.0,1,2018-06-15,Agent Provided,30,0,1,3,0,0,0,0,0,16117.2,3311.0,1,0,1,1,1.6000000000000003,7.666666666666668,1524,16,4.0,4,1,1,0,0,0,0,0,0,1,0,0
30.222265243530284,-97.77825927734376,1.98,1,False,True,True,True,False,False,1,2019,609000.0,4,2019-09-01,"787 Realty, LLC",27,0,1,3,0,0,0,0,0,7535.0,1831.0,1,0,1,1,1.4666666666666668,3.333333333333333,792,13,3.0,3,1,1,0,0,0,0,0,0,1,0,0
30.215030670166016,-97.79486083984376,1.98,2,False,True,True,True,False,False,2,1966,529900.0,2,2020-07-07,Agent Provided,80,0,3,3,0,0,0,0,0,10890.0,1575.0,1,0,1,1,1.2666666666666668,4.666666666666667,890,14,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.18722724914551,-97.78473663330078,1.98,2,False,True,True,True,False,False,2,1976,429999.0,1,2020-03-17,Broker Provided,25,0,2,2,1,0,0,0,0,7361.0,1373.0,1,0,1,1,1.0,3.333333333333333,926,13,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.188337326049805,-97.87123107910156,1.98,2,True,True,True,True,False,True,2,2001,589000.0,1,2020-12-02,Agent Provided,79,0,2,2,3,0,0,0,0,18730.8,2525.0,1,0,1,1,1.2,9.0,1755,18,3.0,4,1,1,0,0,0,0,0,0,1,0,0
30.38362121582031,-97.75082397460938,1.98,0,False,True,False,True,False,False,0,1978,579000.0,2,2019-08-15,Broker Provided,26,0,0,1,1,0,0,0,0,13939.2,2425.0,1,0,1,1,0.9666666666666668,7.0,1523,17,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.24132537841797,-97.74781799316406,1.98,2,False,True,True,True,False,True,2,1929,669000.0,3,2018-03-26,Agent Provided,25,0,6,2,0,0,0,0,0,6708.0,994.0,1,0,1,1,0.2666666666666666,4.333333333333333,916,14,1.0,2,1,1,0,0,0,0,0,0,1,0,0
30.375822067260746,-97.70823669433594,1.98,2,False,True,True,True,False,False,2,1972,459000.0,2,2020-10-15,Broker Provided,58,0,2,2,1,1,0,0,0,8494.0,1499.0,1,0,1,1,0.8666666666666667,3.6666666666666665,1002,14,2.0,4,1,1,0,0,0,0,0,0,1,0,0
30.460994720458984,-97.75983428955078,2.21,0,True,True,False,True,False,False,0,1998,179000.0,4,2019-06-27,Broker Provided,1,0,4,2,1,1,0,2,0,5227.0,1645.0,1,0,1,1,1.2,5.333333333333333,1369,12,0.0,3,1,1,0,0,0,0,0,0,1,0,0
30.31601905822754,-97.68370056152344,1.98,1,False,True,True,True,False,False,1,1957,450000.0,3,2020-05-15,Broker Provided,28,0,3,2,1,0,0,0,0,11761.2,1676.0,1,0,1,1,0.9666666666666668,3.0,849,14,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.27818298339844,-97.70352935791016,1.98,1,False,True,True,True,False,False,1,1937,275000.0,4,2020-02-27,Broker Provided,22,0,4,2,2,1,0,0,0,5227.0,1025.0,1,0,1,1,1.7666666666666666,6.666666666666668,1057,15,1.0,2,1,1,0,0,0,0,0,0,1,0,0
30.464887619018555,-97.77916717529295,2.21,2,False,True,True,True,False,False,2,1977,295000.0,1,2020-04-14,Broker Provided,34,0,4,3,3,0,0,0,0,13068.0,1428.0,1,0,1,1,2.066666666666667,6.0,1228,14,2.0,4,1,1,0,0,0,0,0,0,1,0,0
30.309261322021484,-97.71441650390624,1.98,0,False,True,False,True,False,False,0,1949,395000.0,1,2019-11-27,Agent Provided,31,0,5,1,2,3,0,0,0,6708.0,1540.0,1,0,1,1,1.3333333333333333,6.333333333333332,1087,16,1.0,3,1,1,0,0,0,0,0,0,1,0,0
30.14691734313965,-97.80467987060548,1.98,0,True,True,False,True,False,False,0,2008,350000.0,2,2018-08-14,Broker Provided,28,0,5,1,0,0,0,0,0,7448.0,2599.0,1,0,1,1,1.1666666666666667,3.6666666666666665,1458,15,4.0,4,2,1,0,0,0,0,0,0,1,0,0
30.18444061279297,-97.9017562866211,1.98,2,True,True,True,True,False,True,2,1999,689000.0,1,2020-10-02,Broker Provided,64,0,2,2,2,1,0,1,0,11761.2,3839.0,1,0,1,1,1.8,8.666666666666666,1664,18,4.0,5,1,1,0,0,0,0,0,0,1,0,0
30.318382263183604,-97.67049407958984,1.98,0,False,True,False,True,False,False,0,1964,395000.0,5,2019-06-28,Broker Provided,1,0,4,1,0,0,0,0,0,11325.6,1516.0,1,0,1,1,1.2333333333333332,3.333333333333333,569,13,2.0,4,1,1,0,0,0,0,0,0,1,0,0
30.48525238037109,-97.76475524902344,2.21,2,True,True,True,True,False,False,2,1998,409000.0,1,2018-06-09,Agent Provided,1,0,3,3,0,0,0,0,0,8276.0,3461.0,1,0,1,1,1.7,8.0,1479,16,3.0,5,2,1,0,0,0,0,0,0,1,0,0
30.255556106567383,-97.88701629638672,1.98,2,True,True,True,True,False,False,2,2006,492900.0,4,2020-02-14,Broker Provided,34,0,4,2,0,1,0,0,0,7592.0,2473.0,1,0,1,1,4.266666666666667,6.0,1455,17,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.353254318237305,-97.90267181396484,1.98,2,True,True,True,True,False,True,2,2006,415000.0,2,2019-05-07,Broker Provided,26,0,4,2,1,0,0,1,0,7840.0,2312.0,1,0,1,1,2.4,8.666666666666666,1533,17,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.373964309692383,-97.74577331542967,1.98,0,True,True,False,True,False,False,0,1980,395000.0,1,2018-03-23,Agent Provided,31,0,4,1,0,0,0,0,0,4704.0,1879.0,1,0,1,1,0.7333333333333334,7.0,1523,17,2.0,2,1,1,0,0,0,0,0,0,0,1,0
30.32272911071777,-97.81066131591795,1.98,3,True,True,True,True,True,True,3,2005,1940000.0,6,2018-05-02,Agent Provided,25,0,3,2,0,0,0,0,0,59677.2,5261.0,0,1,1,0,2.0,9.0,1669,15,4.0,5,2,1,0,0,0,0,0,0,1,0,0
30.29884147644043,-97.7627410888672,1.98,3,False,True,True,True,False,True,3,1948,849500.0,12,2020-07-02,Agent Provided,27,0,9,2,0,0,0,0,0,8649.0,2074.0,1,0,1,1,1.0333333333333334,7.0,1298,16,3.0,3,1,1,0,0,0,0,0,0,1,0,0
30.41441535949707,-97.76914978027344,1.98,0,False,True,False,True,True,False,0,1982,585000.0,1,2018-07-05,Agent Provided,9,0,3,1,0,0,0,0,0,13503.6,2610.0,1,0,1,1,1.6000000000000003,8.333333333333334,1638,16,3.0,4,1,1,0,0,0,0,0,0,1,0,0
30.38032341003418,-97.70841979980467,1.98,0,False,True,False,True,False,False,0,1980,339900.0,2,2019-08-23,Broker Provided,27,0,4,1,2,1,0,0,0,6534.0,1318.0,1,0,1,1,0.9666666666666668,3.6666666666666665,1002,14,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.44987487792969,-97.67771911621094,1.98,0,False,True,False,True,False,True,0,1986,285000.0,2,2018-07-26,Agent Provided,31,0,5,1,0,0,0,0,0,9321.0,1602.0,1,0,1,1,3.333333333333333,5.333333333333333,1348,14,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.3724365234375,-97.84545135498048,1.98,0,True,True,False,True,False,False,0,1997,699990.0,1,2019-10-18,Agent Provided,33,0,3,1,2,2,0,2,0,9931.0,3672.0,1,0,1,1,1.6333333333333335,7.0,1381,16,3.0,5,2,1,0,0,0,0,0,0,1,0,0
30.33533096313477,-97.87879943847656,1.98,4,True,True,True,True,True,True,4,2008,1375000.0,1,2018-07-21,Agent Provided,40,0,5,4,0,0,0,0,0,46173.60000000001,4557.0,0,1,3,0,4.133333333333334,8.0,1373,14,5.0,5,2,1,0,0,0,0,0,0,1,0,0
30.33051109313965,-97.72023010253906,1.98,0,False,True,False,True,False,False,0,1954,345000.0,1,2018-06-27,Agent Provided,23,0,5,0,0,0,0,0,0,6838.0,1248.0,1,0,1,1,0.7333333333333333,7.0,1043,16,1.0,3,1,1,0,0,0,0,0,0,1,0,0
30.44057273864746,-97.68419647216795,1.98,0,True,True,False,True,False,False,0,1984,259000.0,2,2019-11-15,Broker Provided,22,0,4,1,1,1,0,1,0,5706.0,1007.0,1,0,1,1,3.0,5.333333333333333,1348,14,2.0,2,1,1,0,0,0,0,0,0,1,0,0
30.17848777770996,-97.6942901611328,1.98,3,True,True,True,True,False,False,3,2015,369000.0,1,2018-05-18,Agent Provided,35,0,8,2,0,0,0,0,0,6621.0,2477.0,1,0,1,1,2.933333333333333,3.6666666666666665,1532,12,2.0,3,1,1,0,0,0,0,0,0,1,0,0
30.26990509033203,-97.68697357177734,1.98,1,False,True,True,True,False,False,1,1967,309990.0,7,2019-04-15,Agent Provided,22,0,1,2,0,0,0,0,0,7710.0,1172.0,1,0,1,1,1.3,3.0,406,11,1.0,3,1,1,0,0,0,0,0,0,1,0,0
30.224538803100582,-97.6927261352539,1.98,2,True,True,True,True,False,False,2,2005,320000.0,7,2020-08-20,Broker Provided,35,0,3,2,1,0,0,0,0,4399.0,2128.0,1,0,1,1,3.5,4.333333333333333,1589,14,3.0,4,2,1,0,0,0,0,0,0,1,0,0
30.22560691833496,-97.86447143554688,1.98,0,True,True,False,True,False,True,0,1988,389000.0,6,2020-01-17,Broker Provided,33,0,5,1,2,1,0,0,0,6141.0,2033.0,1,0,1,1,3.2,6.0,1494,17,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.41777610778809,-97.71339416503906,1.98,2,False,True,True,True,False,False,2,1978,380000.0,5,2020-03-30,Agent Provided,27,0,3,2,1,0,0,0,0,10280.0,1612.0,1,0,1,1,2.966666666666667,6.666666666666668,1486,15,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.26252555847168,-97.70470428466795,1.98,2,False,True,True,True,False,True,2,2017,445000.0,3,2020-03-05,Agent Provided,19,0,4,2,2,1,0,0,0,6664.0,880.0,1,0,1,1,1.2,3.333333333333333,437,11,2.0,2,2,1,0,0,0,0,0,0,1,0,0
30.22686767578125,-97.74236297607422,1.98,2,True,True,True,True,False,True,2,1974,235000.0,5,2020-05-29,Agent Provided,92,0,2,3,1,0,0,0,0,2396.0,1394.0,0,1,1,1,0.6333333333333333,4.0,846,14,2.0,3,1,1,0,0,0,0,0,0,0,1,0
30.15432167053223,-97.83624267578124,1.98,0,True,True,False,True,False,False,0,2002,257500.0,4,2019-02-20,Broker Provided,1,0,4,1,0,0,0,0,0,6098.0,1422.0,1,0,1,1,1.8666666666666665,5.666666666666668,1595,17,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.147247314453125,-97.78560638427734,1.98,2,True,True,True,True,False,False,2,1982,515000.0,3,2020-09-16,Realty Austin,40,0,4,2,0,0,0,1,0,10018.0,2635.0,1,0,1,1,1.7000000000000002,5.333333333333333,1506,15,3.0,3,2,1,0,0,0,0,0,0,1,0,0
30.32949256896973,-97.71808624267578,1.98,2,False,True,True,True,False,False,2,1955,309900.0,8,2018-07-28,Agent Provided,28,0,5,2,0,0,0,0,0,6272.0,1301.0,1,0,1,1,0.7666666666666666,7.0,1043,16,1.0,3,1,1,0,0,0,0,0,0,1,0,0
30.35468292236328,-97.72582244873048,1.98,0,False,True,False,True,False,True,0,1940,1475000.0,6,2019-11-29,StepStone Realty LLC,2,0,2,2,0,0,0,0,0,13503.6,832.0,1,0,1,1,0.7333333333333334,4.0,1019,14,0.0,2,2,1,0,0,0,0,0,0,0,0,1
30.27517509460449,-97.75588989257812,1.98,0,False,True,False,True,False,False,0,1920,1200000.0,2,2018-08-27,Broker Provided,1,0,2,2,0,0,0,0,0,5227.0,2776.0,1,0,1,1,0.8000000000000002,6.0,1189,16,4.0,4,2,1,0,0,0,0,0,0,1,0,0
30.221588134765625,-97.78585815429688,1.98,0,False,True,False,True,False,False,0,1962,300000.0,1,2018-08-15,Agent Provided,1,0,2,1,0,0,0,0,0,12632.4,1028.0,1,0,1,1,1.4666666666666668,4.0,803,12,1.0,2,1,1,0,0,0,0,0,0,1,0,0
30.178056716918945,-97.69339752197266,1.98,2,True,True,True,True,False,True,2,2015,365000.0,2,2020-06-19,Agent Provided,37,0,6,2,0,0,0,1,0,9844.0,2138.0,1,0,1,1,2.9666666666666663,3.6666666666666665,1532,12,3.0,5,1,1,0,0,0,0,0,0,1,0,0
